Tipo de produto florestal;Tipo de Floresta;Tipo de Uso;Tipo de produto extrativo (com código);Tipo de produto extrativo;Unidade de Medida PEVS;Unidade de Medida transformada;Ano_PEVS;Quantidade PEVS;Quantidade transformada;Valor (mil reais)
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.1.3 - Carvão vegetal de outras espécies (Toneladas);Carvão vegetal de outras espécies (silvicultura);Toneladas;Metros cúbicos;2009;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.1.3 - Carvão vegetal de outras espécies (Toneladas);Carvão vegetal de outras espécies (silvicultura);Toneladas;Metros cúbicos;2010;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.1.3 - Carvão vegetal de outras espécies (Toneladas);Carvão vegetal de outras espécies (silvicultura);Toneladas;Metros cúbicos;2011;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.1.3 - Carvão vegetal de outras espécies (Toneladas);Carvão vegetal de outras espécies (silvicultura);Toneladas;Metros cúbicos;2012;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.1.3 - Carvão vegetal de outras espécies (Toneladas);Carvão vegetal de outras espécies (silvicultura);Toneladas;Metros cúbicos;2013;46877;375016;32005
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.1.3 - Carvão vegetal de outras espécies (Toneladas);Carvão vegetal de outras espécies (silvicultura);Toneladas;Metros cúbicos;2014;50334;402672;40791
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;1994;28784066;28784066;161051
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;1995;28166284;28166284;173008
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;1996;36565831;36565831;214373
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;1997;27131675;27131675;200070
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;1998;30252670;30252670;246113
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;1999;35770568;35770568;290985
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;2000;40469405;40469405;403188
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;2001;30042485;30042485;328888
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;2002;46410020;46410020;542023
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;2003;33826588;33826588;517293
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;2004;34004544;34004544;793944
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;2005;35542255;35542255;827195
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;2006;36110455;36110455;902882
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;2007;39089275;39089275;1112621
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;2008;42037848;42037848;1258005
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;2009;41410850;41410850;1344232
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;2010;48103232;48103232;1629231
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;2011;51741429;51741429;1953777
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;2012;56761788;56761788;2236568
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;2013;55392485;55392485;2322350
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;2014;56167873;56167873;2459172
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;1994;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;1995;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;1996;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;1997;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;1998;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;1999;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;2000;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;2001;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;2002;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;2003;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;2004;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;2005;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;2006;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;2007;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;2008;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;2009;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;2010;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;2011;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;2012;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;2013;46971802;46971802;1969249
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;2014;48602638;48602638;2135393
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;1994;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;1995;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;1996;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;1997;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;1998;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;1999;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;2000;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;2001;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;2002;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;2003;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;2004;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;2005;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;2006;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;2007;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;2008;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;2009;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;2010;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;2011;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;2012;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;2013;3634704;3634704;168669
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;2014;3674505;3674505;170590
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;1994;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;1995;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;1996;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;1997;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;1998;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;1999;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;2000;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;2001;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;2002;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;2003;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;2004;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;2005;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;2006;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;2007;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;2008;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;2009;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;2010;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;2011;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;2012;0;0;0
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;2013;4785979;4785979;184432
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;2014;3890730;3890730;153189
PFM;Floresta Plantada;Madeira para Indústria;1.3 - Madeira em tora (Metros cúbicos);Madeira em tora (silvicultura);Metros cúbicos;Metros cúbicos;1994;69373297;69373297;712091
PFM;Floresta Plantada;Madeira para Indústria;1.3 - Madeira em tora (Metros cúbicos);Madeira em tora (silvicultura);Metros cúbicos;Metros cúbicos;1995;68186370;68186370;822048
PFM;Floresta Plantada;Madeira para Indústria;1.3 - Madeira em tora (Metros cúbicos);Madeira em tora (silvicultura);Metros cúbicos;Metros cúbicos;1996;83017380;83017380;1296734
PFM;Floresta Plantada;Madeira para Indústria;1.3 - Madeira em tora (Metros cúbicos);Madeira em tora (silvicultura);Metros cúbicos;Metros cúbicos;1997;57023156;57023156;830997
PFM;Floresta Plantada;Madeira para Indústria;1.3 - Madeira em tora (Metros cúbicos);Madeira em tora (silvicultura);Metros cúbicos;Metros cúbicos;1998;72582191;72582191;1273911
PFM;Floresta Plantada;Madeira para Indústria;1.3 - Madeira em tora (Metros cúbicos);Madeira em tora (silvicultura);Metros cúbicos;Metros cúbicos;1999;64563038;64563038;1038714
PFM;Floresta Plantada;Madeira para Indústria;1.3 - Madeira em tora (Metros cúbicos);Madeira em tora (silvicultura);Metros cúbicos;Metros cúbicos;2000;71717511;71717511;1254133
PFM;Floresta Plantada;Madeira para Indústria;1.3 - Madeira em tora (Metros cúbicos);Madeira em tora (silvicultura);Metros cúbicos;Metros cúbicos;2001;69758138;69758138;1510137
PFM;Floresta Plantada;Madeira para Indústria;1.3 - Madeira em tora (Metros cúbicos);Madeira em tora (silvicultura);Metros cúbicos;Metros cúbicos;2002;75065442;75065442;1824831
PFM;Floresta Plantada;Madeira para Indústria;1.3 - Madeira em tora (Metros cúbicos);Madeira em tora (silvicultura);Metros cúbicos;Metros cúbicos;2003;99697483;99697483;3361624
PFM;Floresta Plantada;Madeira para Indústria;1.3 - Madeira em tora (Metros cúbicos);Madeira em tora (silvicultura);Metros cúbicos;Metros cúbicos;2004;87515161;87515161;3601085
PFM;Floresta Plantada;Madeira para Indústria;1.3 - Madeira em tora (Metros cúbicos);Madeira em tora (silvicultura);Metros cúbicos;Metros cúbicos;2005;100614643;100614643;4958517
PFM;Floresta Plantada;Madeira para Indústria;1.3 - Madeira em tora (Metros cúbicos);Madeira em tora (silvicultura);Metros cúbicos;Metros cúbicos;2006;100766899;100766899;5213896
PFM;Floresta Plantada;Madeira para Indústria;1.3 - Madeira em tora (Metros cúbicos);Madeira em tora (silvicultura);Metros cúbicos;Metros cúbicos;2007;105131741;105131741;5480764
PFM;Floresta Plantada;Madeira para Indústria;1.3 - Madeira em tora (Metros cúbicos);Madeira em tora (silvicultura);Metros cúbicos;Metros cúbicos;2008;101261900;101261900;5423829
